"TimestampHS","HE","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
2018-07-17 13:00:00,14,14.7,"27.02",28.9,31.73,0.42,0.42,0.42
2018-07-17 14:00:00,15,18.2,"31",31.15,31.73,1.24,1.24,1.24
2018-07-17 15:00:00,16,18.45,"32.35",32.35,32.34,4.48,4.48,4.48
2018-07-17 16:00:00,17,26.76,"29.92",36.96,32.57,4.32,4.32,4.32
2018-07-17 17:00:00,18,30.28,"32.44",32.48,36.38,4.13,4.13,3.02
2018-07-17 18:00:00,19,30.02,"32.4",32.4,32.44,4.41,4.41,2.58
2018-07-17 19:00:00,20,22.81,"32.06",31.77,27.44,0.8,0.76,0.69
2018-07-17 20:00:00,21,18.97,"27.43",27.49,27.31,0.23,0.23,0.23
2018-07-17 21:00:00,22,17.4,"23.28",22.25,18.2,1.09,0.3,0.3
2018-07-17 22:00:00,23,13.05,"14.37",14.38,14.32,1.1,0.23,0.23
2018-07-17 23:00:00,24,10.84,"14.33",14.32,14.36,1,0.18,0.18
2018-07-18 00:00:00,1,12.42,"14.33",14.36,14.34,1.38,0.2,0.2
2018-07-18 01:00:00,2,13.62,"14.38",14.33,14.33,1.47,0.2,0.2
2018-07-18 02:00:00,3,14.31,"0",5,5,1.22,0.2,0.2
2018-07-18 03:00:00,4,0,"5",5,5,1,0.2,0.15
2018-07-18 04:00:00,5,-0.02,"14",14,14.32,1,0.2,0.15
2018-07-18 05:00:00,6,9.33,"15.75",14.37,16,1,0.2,0.19
2018-07-18 06:00:00,7,22.03,"15.75",15.75,20.77,0.98,0.2,0.2
2018-07-18 07:00:00,8,28.5,"15.75",15.75,20.47,0.72,0.23,0.23
2018-07-18 08:00:00,9,27.76,"28.97",28.97,31.16,0.99,0.99,0.99
2018-07-18 09:00:00,10,28.99,"28.99",28.98,31.27,1.21,1.21,1.21
2018-07-18 10:00:00,11,28.98,"28.98",28.98,30.28,1.21,1.21,1.21
2018-07-18 11:00:00,12,25.1,"28.97",28.97,30.81,1.21,1.21,1.21
2018-07-18 12:00:00,13,20.35,"28.97",28.97,31.27,1.22,1.22,1.22
2018-07-18 13:00:00,14,14.34,"28.97",28.97,29.03,0.45,0.45,0.45
2018-07-18 14:00:00,15,12.94,"23.2",25.2,28.98,0.42,0.42,0.42
2018-07-18 15:00:00,16,22.81,"22.2",28.51,29.03,1.21,1.21,1.21
2018-07-18 16:00:00,17,57.56,"30",30,32.55,20.43,20.43,20.36
2018-07-18 17:00:00,18,72.13,"30.25",30.28,34,30,30,30
2018-07-18 18:00:00,19,37.07,"32.87",33.83,30.18,4.12,4.12,4.12
2018-07-18 19:00:00,20,32.05,"31.26",31.26,31.67,1.47,1.47,1.47
2018-07-18 20:00:00,21,25.79,"31.68",30,34.02,0.32,0.32,0.32
2018-07-18 21:00:00,22,18.12,"26.34",25,31.26,0.2,0.2,0.17
2018-07-18 22:00:00,23,19.59,"14.32",14.32,14.31,0.95,0.21,0.21
2018-07-18 23:00:00,24,18.44,"14.39",14.34,14.33,0.93,0.19,0.19
2018-07-19 00:00:00,1,54.28,"14.36",14.37,14.33,1.24,0.17,0.17
2018-07-19 01:00:00,2,29.25,"18",14.36,14.36,1.01,0.2,0.2
2018-07-19 02:00:00,3,32.03,"18",18,14.3,0.99,0.2,0.2
2018-07-19 03:00:00,4,14.39,"14.56",14.56,17.66,1,0.2,0.2
2018-07-19 04:00:00,5,14.36,"14.36",14.33,14.39,1,0.2,0.2
2018-07-19 05:00:00,6,21.68,"17",17.72,18,1,0.2,0.2
2018-07-19 06:00:00,7,27.96,"59.13",29.78,31.24,0.77,0.2,0.2
2018-07-19 07:00:00,8,26.16,"28.53",28.53,28.52,1.03,0.27,0.27
2018-07-19 08:00:00,9,17.9,"28.52",28.52,30.37,1.23,1.23,1.23
2018-07-19 09:00:00,10,28.51,"28.52",28.55,30.37,1.22,1.22,1.22
2018-07-19 10:00:00,11,28.53,"28.53",28.52,31.14,1.02,1.02,1.02
2018-07-19 11:00:00,12,28.52,"28.53",28.53,28.6,1.2,1.2,1.2
2018-07-19 12:00:00,13,28.52,"28.52",28.53,28.52,0.33,0.33,0.33
2018-07-19 13:00:00,14,28.53,"29.78",29.78,30.53,0.23,0.23,0.23
2018-07-19 14:00:00,15,29.01,"28.54",30.53,31.24,0.23,0.23,0.23
2018-07-19 15:00:00,16,34.92,"32.05",32.05,36.75,1.18,1.18,1.18
2018-07-19 16:00:00,17,41.64,"36.76",36.75,42.01,6.89,6.89,6.75
2018-07-19 17:00:00,18,45.66,"39.51",39.51,42.58,1.57,1.57,1.57
2018-07-19 18:00:00,19,47.05,"43",42.58,39.51,3.41,3.41,3.41
2018-07-19 19:00:00,20,42.44,"42.58",39.19,39.19,3.25,3.25,3.18
2018-07-19 20:00:00,21,36.47,"39.51",36.7,37.18,2.91,2.91,2.85
2018-07-19 21:00:00,22,16.49,"28.02",27.17,30.53,1.47,1.3,1.3
2018-07-19 22:00:00,23,10,"24",24,14.33,1.21,1.12,1.12
2018-07-19 23:00:00,24,13.77,"14.34",14.37,14.34,1.22,0.2,0.18
2018-07-20 00:00:00,1,4.49,"14.34",5.57,5.81,1.22,0.2,0.17
2018-07-20 01:00:00,2,5.65,"14.34",14.33,5.57,1.33,0.2,0.19
2018-07-20 02:00:00,3,10.04,"5",5.56,5,1.38,0.2,0.2
2018-07-20 03:00:00,4,12.89,"5",5,5,1.23,0.2,0.2
2018-07-20 04:00:00,5,5.1,"4.92",5,5,1.32,0.2,0.19
2018-07-20 05:00:00,6,1.37,"14.44",14.36,18,1.21,0.2,0.17
2018-07-20 06:00:00,7,23.1,"31.01",30.74,31.03,1.34,0.2,0.2
2018-07-20 07:00:00,8,27.55,"29.67",30.63,30.42,1.23,0.2,0.2
2018-07-20 08:00:00,9,27.21,"28.43",28.48,30.64,1.45,0.23,0.23
2018-07-20 09:00:00,10,28.45,"30.54",28.5,36.65,4.16,4.16,4.16
2018-07-20 10:00:00,11,28.38,"28.49",28.49,29.67,4.35,4.35,4.35
2018-07-20 11:00:00,12,28.46,"28.85",28.85,30.42,5.27,5.27,5.27
2018-07-20 12:00:00,13,28.43,"29.67",28.47,32.39,4.45,4.45,4.45
2018-07-20 13:00:00,14,29.62,"32",28.46,28.46,7.09,7.09,7.09
2018-07-20 14:00:00,15,35.36,"33.33",33.33,27.94,5.56,5.56,5.56
2018-07-20 15:00:00,16,36.73,"34.07",30.65,38.11,6.28,6.28,6.28
2018-07-20 16:00:00,17,50.58,"45",39.61,33.76,20.94,20.94,20.93
2018-07-20 17:00:00,18,60.69,"60.17",61,48.55,23.84,23.84,23.83
2018-07-20 18:00:00,19,51.67,"75",75,50.77,16.06,16.06,16.06
2018-07-20 19:00:00,20,116.35,"39.61",50,40.57,49.34,49.34,49.29
2018-07-20 20:00:00,21,35.07,"33.25",32,33.72,3.76,3.76,3.76
2018-07-20 21:00:00,22,31.18,"32.71",32.71,32.38,1.66,1.66,1.66
2018-07-20 22:00:00,23,30.35,"29.67",29.67,26.92,1.03,0.71,0.71
2018-07-20 23:00:00,24,35.4,"26.83",26.93,26.57,1.01,0.21,0.21
2018-07-21 00:00:00,1,41.87,"14.4",18.01,14.4,1.22,0.2,0.2
2018-07-21 01:00:00,2,33.78,"18",14.35,14.39,1.21,0.2,0.2
2018-07-21 02:00:00,3,14.35,"14.37",14.33,5,1.23,0.2,0.2
2018-07-21 03:00:00,4,13.54,"14.34",14.31,5,1.22,0.2,0.2
2018-07-21 04:00:00,5,0,"14.3",14.3,5,1.23,0.2,0.15
2018-07-21 05:00:00,6,3.22,"14.33",14.33,14.32,1.22,0.2,0.17
2018-07-21 06:00:00,7,7.17,"14.34",14.34,18,1.01,0.2,0.18
2018-07-21 07:00:00,8,19.56,"28.95",28.95,28.95,1,0.2,0.2
2018-07-21 08:00:00,9,19.74,"28.96",28.95,32.25,1.22,0.23,0.23
2018-07-21 09:00:00,10,29.46,"31.53",30.26,31.84,1.17,0.23,0.23
2018-07-21 10:00:00,11,31.67,"32.25",32.25,32.25,0.3,0.25,0.25
2018-07-21 11:00:00,12,31.54,"32.25",32.25,34,0.27,0.25,0.25
2018-07-21 12:00:00,13,31.14,"32.25",32.25,32.26,1.13,0.61,0.61
2018-07-21 13:00:00,14,28.28,"30.26",30.26,32.25,1.22,1.22,1.22
2018-07-21 14:00:00,15,29.3,"28.97",29.01,31.44,3.22,3.22,3.22
2018-07-21 15:00:00,16,62.9,"28.38",28.38,31.65,13.5,12.88,12.87
2018-07-21 16:00:00,17,37.71,"32.27",32.26,39.96,4.31,4.31,4.31
2018-07-21 17:00:00,18,31.28,"34.7",34.7,33.72,1.41,1.41,1.41
2018-07-21 18:00:00,19,12.22,"32.31",32.26,37,1.23,1.23,1.23
2018-07-21 19:00:00,20,14.34,"32.25",31.65,28.38,1.23,1.23,1.23
2018-07-21 20:00:00,21,25.75,"32.25",32.25,32.25,0.64,0.58,0.58
2018-07-21 21:00:00,22,23.59,"25.01",25.01,32.25,0.58,0.53,0.53
2018-07-21 22:00:00,23,14.67,"19.01",19.01,14.38,1.21,0.2,0.2
2018-07-21 23:00:00,24,16.38,"14.38",18,14.4,1.21,0.2,0.2
2018-07-22 00:00:00,1,19.56,"14.38",14.39,14.4,1.21,0.2,0.2
2018-07-22 01:00:00,2,8.53,"14.32",14.34,14.35,1.22,0.2,0.19
2018-07-22 02:00:00,3,4.06,"5",5.04,5.8,1.22,0.2,0.18
2018-07-22 03:00:00,4,0,"0",0,5,1.22,0.2,0.15
2018-07-22 04:00:00,5,0,"0",3.33,0,1.22,0.2,0.15
2018-07-22 05:00:00,6,0,"0",0,0,1,0.2,0.16
2018-07-22 06:00:00,7,2.31,"3.33",5,4.47,1.03,0.2,0.18
2018-07-22 07:00:00,8,6.07,"14.32",6.86,6.56,1.03,0.2,0.18
2018-07-22 08:00:00,9,12.84,"18",14.35,14.32,1.25,0.2,0.2
2018-07-22 09:00:00,10,14.35,"18",18,14.35,1.21,0.2,0.2
2018-07-22 10:00:00,11,4.12,"18.01",18,28.76,1.21,0.2,0.19
2018-07-22 11:00:00,12,26.53,"18.01",18.01,28.76,3.47,2.68,2.68
2018-07-22 12:00:00,13,122.66,"14.34",18,14.4,22.84,22.62,22.55
2018-07-22 13:00:00,14,39.07,"40.79",18,18,1.22,0.21,0.21
2018-07-22 14:00:00,15,32.4,"31.56",31.8,18,0.81,0.2,0.2
2018-07-22 15:00:00,16,38.19,"32.74",32.74,37.35,1.39,1.39,1.39
2018-07-22 16:00:00,17,34.57,"32.74",33.04,36.04,1.44,1.44,1.44
2018-07-22 17:00:00,18,35.46,"35.04",33,39.79,1.44,1.44,1.44
2018-07-22 18:00:00,19,35.45,"35.04",35.03,36.91,1.44,1.25,1.25
2018-07-22 19:00:00,20,35.04,"35.68",35.03,39.54,1.24,0.2,0.2
2018-07-22 20:00:00,21,35.13,"35.05",35.07,37.63,1.31,0.21,0.21
2018-07-22 21:00:00,22,31.4,"30",29.25,35.03,0.66,0.21,0.19
2018-07-22 22:00:00,23,31.72,"30",30,31.79,0.21,0.2,0.17
2018-07-22 23:00:00,24,31.85,"29.24",29.23,31.65,0.19,0.19,0.17
2018-07-23 00:00:00,1,15.48,"18.01",18.01,29.04,0.18,0.18,0.14
2018-07-23 01:00:00,2,16.56,"18.03",18.03,18.01,0.28,0.19,0.14
2018-07-23 02:00:00,3,15.08,"18.01",18.01,18.01,0.42,0.19,0.15
2018-07-23 03:00:00,4,18.54,"18.04",18.02,18.02,0.2,0.19,0.15
2018-07-23 04:00:00,5,15.79,"23.17",23.17,21.1,0.2,0.19,0.15
2018-07-23 05:00:00,6,21.86,"30.26",30.26,29.42,0.2,0.2,0.16
2018-07-23 06:00:00,7,30.37,"32.8",32.7,32.75,0.6,0.2,0.15
2018-07-23 07:00:00,8,34.57,"40.05",39.43,41.65,0.96,0.2,0.12
2018-07-23 08:00:00,9,40.34,"51",41.61,41.6,0.95,0.2,0.16
2018-07-23 09:00:00,10,56.33,"65.13",55,53.08,0.95,0.2,0.19
2018-07-23 10:00:00,11,61.33,"50",60,59.12,1.21,0.21,0.21
2018-07-23 11:00:00,12,45.13,"42.26",42.25,52.29,1.23,0.21,0.21
2018-07-23 12:00:00,13,62.11,"59.38",57.72,61.76,4.04,3.3,3.3
2018-07-23 13:00:00,14,80.91,"75",75,83.19,1.76,1.66,1.66
2018-07-23 14:00:00,15,62.2,"77.19",75,84.89,1.26,0.33,0.33
2018-07-23 15:00:00,16,43.94,"98",85,90,3.13,3.13,3.13
2018-07-23 16:00:00,17,57.03,"85",89.66,87.58,1.55,1.55,1.55
2018-07-23 17:00:00,18,43.94,"70",70,74.42,3.1,3.1,3.1
2018-07-23 18:00:00,19,50.14,"59.86",65,71.93,4.26,4.26,4.26
2018-07-23 19:00:00,20,44.5,"36.56",36.56,45,1.27,1.27,1.27
2018-07-23 20:00:00,21,82.65,"45",45,67.46,1.97,1.89,1.56
2018-07-23 21:00:00,22,49.65,"36.56",39.43,39.38,1.25,0.2,0.2
2018-07-23 22:00:00,23,33.26,"34.52",34.16,35.07,0.77,0.2,0.15
2018-07-23 23:00:00,24,30.06,"32.68",32,32.69,0.22,0.2,0.17
2018-07-24 00:00:00,1,31.86,"27.49",31.76,32.74,1.06,0.15,0.15
2018-07-24 01:00:00,2,38.55,"31.76",31.68,32.51,1.38,0.15,0.15
2018-07-24 02:00:00,3,31.4,"19",19,30.25,0.24,0.15,0.15
2018-07-24 03:00:00,4,32.39,"18.49",18.49,19.93,0.28,0.14,0.14
2018-07-24 04:00:00,5,22.96,"31.76",27.47,32.74,0.26,0.14,0.14
2018-07-24 05:00:00,6,25.25,"36.56",33.49,32.74,0.3,0.14,0.14
2018-07-24 06:00:00,7,40.88,"39.28",38.18,38.83,2.72,0.16,0.16
2018-07-24 07:00:00,8,48.59,"36.56",38,39.43,6.45,0.16,0.15
2018-07-24 08:00:00,9,47.62,"36.59",36,36.56,0.82,0.2,0.18
2018-07-24 09:00:00,10,66.89,"42.04",42,47,4.11,1.19,1.19
2018-07-24 10:00:00,11,104.67,"50.26",50.16,50,15.81,15.81,2.24
2018-07-24 11:00:00,12,61.27,"54.87",50.54,52.6,5.29,2.8,2.8
2018-07-24 12:00:00,13,78.71,"50.32",54.87,59.62,14.84,13.28,1.34
2018-07-24 13:00:00,14,49.16,"55.13",50.21,62,4.69,3.52,3.52
2018-07-24 14:00:00,15,49.19,"60.68",50,65,11.48,11.48,8.9
2018-07-24 15:00:00,16,82.89,"75",75,78.08,29.63,29.63,26.76
2018-07-24 16:00:00,17,67.22,"71.1",72.28,84.46,30.1,30.1,26.11
2018-07-24 17:00:00,18,45.67,"70",65,73.39,14.54,14.54,5.07
2018-07-24 18:00:00,19,48.03,"45.58",48.33,45.84,29.03,29.03,5.38
2018-07-24 19:00:00,20,55.95,"57.17",49.84,49.86,22.72,22.72,12.49
2018-07-24 20:00:00,21,39.76,"78",76.93,100,30.1,30.1,3.88
2018-07-24 21:00:00,22,44.88,"39.94",47.23,41.78,5.73,5.73,5.44
2018-07-24 22:00:00,23,38.92,"34.41",34.35,36.4,1.03,1.03,0.82
2018-07-24 23:00:00,24,32.27,"32.51",31.76,31.86,0.24,0.22,0.22
2018-07-25 00:00:00,1,39.49,"31.93",32.01,33,0.36,0.2,0.2
2018-07-25 01:00:00,2,25.23,"25.31",25.31,32.12,0.2,0.2,0.15
2018-07-25 02:00:00,3,20.14,"19",19,24.01,0.2,0.2,0.15
2018-07-25 03:00:00,4,19.38,"19",19,19,0.2,0.2,0.15
2018-07-25 04:00:00,5,18.25,"20",20,32.12,0.2,0.2,0.15
2018-07-25 05:00:00,6,23.1,"28.67",27.8,32.58,0.2,0.2,0.15
2018-07-25 06:00:00,7,29.24,"32.87",31.86,32.12,0.32,0.2,0.17
2018-07-25 07:00:00,8,31.53,"32.88",32.8,32.79,0.4,0.2,0.18
2018-07-25 08:00:00,9,32.36,"32.8",32.79,32.88,0.69,0.2,0.14
2018-07-25 09:00:00,10,35.28,"34.57",33.81,37,2.54,0.2,0.12
2018-07-25 10:00:00,11,43.8,"36",36,41.75,21.87,2.69,2.65
2018-07-25 11:00:00,12,72.71,"37.75",37.75,40,17.4,16.6,16.58
2018-07-25 12:00:00,13,42.43,"51",39.58,40,1.77,0.22,0.22
2018-07-25 13:00:00,14,45.04,"44",44,40,2.91,2.24,2.24
2018-07-25 14:00:00,15,41.81,"41.85",40,42.01,1.29,0.45,0.45
2018-07-25 15:00:00,16,91.97,"47",43.11,48,29.42,28.87,7.7
2018-07-25 16:00:00,17,93.93,"54.69",48,47.96,37.52,36.99,7.57
2018-07-25 17:00:00,18,66.46,"42.01",42.01,45.97,30.71,30.1,6.97
2018-07-25 18:00:00,19,52.58,"39.89",39.58,45.01,30.1,30.1,11.59
2018-07-25 19:00:00,20,54.92,"53.16",43,47,12.64,12.64,11.56
2018-07-25 20:00:00,21,48.43,"53.76",45.78,45.77,19.42,19.42,3.69
2018-07-25 21:00:00,22,39.92,"49.46",44.57,44.31,3.16,3.16,1.22
2018-07-25 22:00:00,23,34.63,"36.58",34.57,37.43,1.2,0.4,0.4
2018-07-25 23:00:00,24,28.42,"32.12",32.58,33,0.51,0.28,0.19
2018-07-26 00:00:00,1,22.43,"28",28,32,0.27,0.2,0.15
2018-07-26 01:00:00,2,18.9,"28.03",18.87,24.93,1,0.16,0.15
2018-07-26 02:00:00,3,16.75,"20",20,28.07,1,0.2,0.15
2018-07-26 03:00:00,4,18.85,"18.87",20,28.04,1,0.16,0.15
2018-07-26 04:00:00,5,16.98,"32.07",32.47,32.91,1,0.16,0.15
2018-07-26 05:00:00,6,6.44,"32.47",32.47,33.25,1.02,0.16,0.15
2018-07-26 06:00:00,7,19.89,"32.15",32.25,32.98,0.83,0.2,0.15
2018-07-26 07:00:00,8,28.32,"32.91",32.91,34.74,0.71,0.2,0.16
2018-07-26 08:00:00,9,32.34,"33",32.99,32.99,0.36,0.2,0.18
2018-07-26 09:00:00,10,31.72,"34.52",33.08,33.22,0.24,0.2,0.15
2018-07-26 10:00:00,11,31.54,"33.07",33.21,32.99,0.3,0.22,0.16
2018-07-26 11:00:00,12,30.48,"31.95",32.18,32.99,0.89,0.2,0.15
2018-07-26 12:00:00,13,33.07,"32.93",33.07,33.22,1.21,0.2,0.06
2018-07-26 13:00:00,14,32.93,"32.47",32.96,33.22,1.21,0.21,0.19
2018-07-26 14:00:00,15,34.55,"42",33.22,40.13,1.48,0.3,0.25
2018-07-26 15:00:00,16,35.01,"42.01",42.01,40.82,1.83,1.83,1.79
2018-07-26 16:00:00,17,36.01,"42",39.86,42,0.99,0.3,0.29
2018-07-26 17:00:00,18,38.63,"35",35,42.01,1.21,1.21,1.21
2018-07-26 18:00:00,19,40.87,"34.49",35,39,1.37,1.37,1.1
2018-07-26 19:00:00,20,32.8,"34.51",32.47,32.99,0.99,0.99,0.48
2018-07-26 20:00:00,21,31.17,"35.12",34.51,33,1.17,1.02,1.02
2018-07-26 21:00:00,22,23.21,"32.91",33.08,41.31,0.78,0.2,0.18
2018-07-26 22:00:00,23,19.74,"28.06",29.73,33.07,0.2,0.2,0.18
2018-07-26 23:00:00,24,16.28,"20.14",26.18,32.96,0.2,0.2,0.16
2018-07-27 00:00:00,1,19.73,"33.2",33.2,28.34,1.22,0.2,0.2
2018-07-27 01:00:00,2,27.43,"33.2",33.2,33.2,1.44,0.2,0.2
2018-07-27 02:00:00,3,30.88,"24.38",25,28.25,1.21,0.2,0.2
2018-07-27 03:00:00,4,27.23,"20",18.01,19.59,1.26,0.2,0.2
2018-07-27 04:00:00,5,14.35,"29.51",29.51,30.4,1.21,0.2,0.2
2018-07-27 05:00:00,6,23.21,"33.2",33.2,33.2,1.44,0.2,0.2
2018-07-27 06:00:00,7,28.72,"32.17",32.17,34.93,1.16,0.2,0.2
2018-07-27 07:00:00,8,28.32,"32.06",32.06,32.03,0.26,0.26,0.26
2018-07-27 08:00:00,9,31.57,"30.85",31.6,32.04,0.34,0.34,0.31
2018-07-27 09:00:00,10,31.88,"32.04",31.6,32.41,0.46,0.46,0.45
2018-07-27 10:00:00,11,32.19,"33.03",33.41,33,0.25,0.25,0.16
2018-07-27 11:00:00,12,32.28,"32.57",32.5,32.5,0.34,0.34,0.28
2018-07-27 12:00:00,13,33.34,"33.4",33.4,33.2,1.18,1.18,0.08
2018-07-27 13:00:00,14,33.35,"33.35",33.35,33.27,1.22,1.22,0.09
2018-07-27 14:00:00,15,33.28,"33.4",33.41,33.38,1.23,1.23,0.07
2018-07-27 15:00:00,16,33.23,"33.3",33.28,33.56,1.44,1.44,0.11
2018-07-27 16:00:00,17,36.78,"33.3",33.55,33.27,2.63,2.63,0.39
2018-07-27 17:00:00,18,33.15,"33.2",33.2,33.2,1.44,1.44,0.19
2018-07-27 18:00:00,19,33.25,"33.18",33.18,33.2,1.44,1.44,0.04
2018-07-27 19:00:00,20,33.27,"33.17",32.95,33,1.16,1.16,0.05
2018-07-27 20:00:00,21,33.09,"32.17",32.28,33.14,1.25,1.25,0.15
2018-07-27 21:00:00,22,30.53,"29.53",27.17,30.85,0.33,0.27,0.23
2018-07-27 22:00:00,23,30.81,"27.18",28.39,21.5,1.25,0.28,0.26
2018-07-27 23:00:00,24,21.92,"21.01",21,28.39,1.24,0.2,0.2
2018-07-28 00:00:00,1,23.03,"21.01",21.01,27.95,1.22,0.2,0.2
2018-07-28 01:00:00,2,8.73,"21.01",21,21.01,1.24,0.2,0.18
2018-07-28 02:00:00,3,14.33,"14.39",21.01,21,1.24,0.2,0.2
2018-07-28 03:00:00,4,24.19,"14.37",19.2,21.01,1,0.2,0.2
2018-07-28 04:00:00,5,26.52,"15.5",15,14.38,1,0.2,0.2
2018-07-28 05:00:00,6,14.33,"19.57",16.85,14.33,1,0.2,0.2
2018-07-28 06:00:00,7,15.42,"29.44",29.5,29.47,1.23,0.2,0.2
2018-07-28 07:00:00,8,15.43,"27.95",29.3,29.3,1.01,0.2,0.2
2018-07-28 08:00:00,9,29.12,"21.01",21.01,21.01,1.25,0.2,0.2
2018-07-28 09:00:00,10,22.83,"27.99",23.97,29.47,1.25,0.2,0.2
2018-07-28 10:00:00,11,29.38,"29.42",29.3,29.21,0.65,0.23,0.23
2018-07-28 11:00:00,12,29.29,"29.48",29.33,29.48,1.02,0.2,0.2
2018-07-28 12:00:00,13,29.29,"29.51",29.35,29.48,1.18,0.2,0.2
2018-07-28 13:00:00,14,29.32,"29.33",29.44,29.57,1.23,0.2,0.2
2018-07-28 14:00:00,15,29.42,"29.21",29.54,32.09,0.74,0.24,0.24
2018-07-28 15:00:00,16,30.65,"31.99",31.99,31.99,0.94,0.23,0.23
2018-07-28 16:00:00,17,32.11,"32.57",35,32.1,0.2,0.2,0.18
2018-07-28 17:00:00,18,31.81,"32.44",32.39,32.69,0.26,0.2,0.2
2018-07-28 18:00:00,19,29.7,"30",31.92,32.18,0.6,0.6,0.57
2018-07-28 19:00:00,20,28.79,"28.24",28.88,29.47,0.2,0.2,0.2
2018-07-28 20:00:00,21,41.68,"28.24",28.24,29.6,1.07,0.2,0.2
2018-07-28 21:00:00,22,23.15,"27.55",27.55,28.24,0.95,0.2,0.2
2018-07-28 22:00:00,23,20.16,"22",22,23.06,0.98,0.2,0.2
2018-07-28 23:00:00,24,22.63,"21.03",21.03,21.01,1.04,0.2,0.2
2018-07-29 00:00:00,1,21.34,"14.36",21.01,21,1.04,0.2,0.2
2018-07-29 01:00:00,2,31.87,"14.39",14.39,21.01,1.01,0.28,0.28
2018-07-29 02:00:00,3,29.07,"15",15,15,0.99,0.3,0.3
2018-07-29 03:00:00,4,38.49,"14.4",14.38,14.4,0.98,0.41,0.41
2018-07-29 04:00:00,5,56.01,"15",15,14.4,1,0.49,0.49
2018-07-29 05:00:00,6,18.91,"14.33",14.34,14.37,1,0.29,0.29
2018-07-29 06:00:00,7,6.42,"13.03",14.31,14.37,1.05,0.31,0.26
2018-07-29 07:00:00,8,0,"14.32",12.5,14.39,1.13,0.3,0.16
2018-07-29 08:00:00,9,22.87,"21",21,21,1.43,1.43,1.43
2018-07-29 09:00:00,10,22.82,"21.01",21.01,25.95,1.5,1.5,1.5
2018-07-29 10:00:00,11,27.69,"28.56",28.55,29.21,3.5,3.5,3.5
2018-07-29 11:00:00,12,25.4,"25",25.47,30.79,1.44,1.44,1.44
2018-07-29 12:00:00,13,21.31,"25",24.47,29.34,4.05,4.05,4.05
2018-07-29 13:00:00,14,27.55,"28.89",28.33,29.27,4.06,4.06,4.06
2018-07-29 14:00:00,15,28.94,"29.22",28.96,29.56,4.16,4.16,4.16
2018-07-29 15:00:00,16,30.37,"32.18",31.59,32.29,1.44,1.44,1.44
2018-07-29 16:00:00,17,32.11,"32.31",32.33,33.08,1.66,1.66,1.55
2018-07-29 17:00:00,18,31.62,"30.47",32,32.72,1.9,1.9,1.56
2018-07-29 18:00:00,19,29.3,"29.53",29.53,32.99,3.93,3.93,3.93
2018-07-29 19:00:00,20,28.47,"31.59",31.59,29.53,1.26,1.26,1.26
2018-07-29 20:00:00,21,28.57,"28.45",28.45,32.73,1.19,1.19,0.16
2018-07-29 21:00:00,22,22.35,"27.23",27.23,28.23,0.95,0.95,0.2
2018-07-29 22:00:00,23,19.78,"24.27",24.27,14.4,0.96,0.96,0.96
2018-07-29 23:00:00,24,23.11,"21.04",21.04,21.04,0.47,0.31,0.31
2018-07-30 00:00:00,1,27.9,"21.01",21.01,21.01,0.44,0.2,0.2
2018-07-30 01:00:00,2,27.71,"21",21,21,0.5,0.2,0.2
2018-07-30 02:00:00,3,20.39,"21",21,16.66,0.26,0.2,0.2
2018-07-30 03:00:00,4,16.6,"17.77",19.22,16.33,0.2,0.2,0.2
2018-07-30 04:00:00,5,23.39,"28.13",28.13,28.13,0.2,0.2,0.18
2018-07-30 05:00:00,6,22.28,"29.52",28.17,29.51,0.24,0.2,0.18
2018-07-30 06:00:00,7,25.89,"29.52",29.56,29.51,0.2,0.2,0.18
2018-07-30 07:00:00,8,24.52,"29.51",29.51,29.52,0.2,0.2,0.19
2018-07-30 08:00:00,9,27.25,"28.13",28.13,29.62,0.23,0.23,0.19
2018-07-30 09:00:00,10,29.2,"29.41",29.61,32.78,0.23,0.23,0.15
2018-07-30 10:00:00,11,30.68,"32",31.61,33.07,0.23,0.23,0.15
2018-07-30 11:00:00,12,32.36,"31.61",32.03,33.08,0.22,0.22,0.17
2018-07-30 12:00:00,13,32.53,"31.95",31.95,45,0.67,0.41,0.2
2018-07-30 13:00:00,14,29.92,"32.99",30.86,32.98,0.86,0.86,0.23
2018-07-30 14:00:00,15,32.28,"34.63",34.48,34.13,2.03,2.03,0.27
2018-07-30 15:00:00,16,38.22,"33.29",36.34,51.35,4.58,4.58,0.39
2018-07-30 16:00:00,17,50.6,"45",45,50,1.42,1.42,1.26
2018-07-30 17:00:00,18,33.73,"39.92",36.87,45,4.65,4.65,0.09
2018-07-30 18:00:00,19,33.64,"33.29",35,38.65,1.43,1.43,0.09
2018-07-30 19:00:00,20,33.01,"33.29",33.08,33.29,1.24,1.24,0.12
2018-07-30 20:00:00,21,32.03,"32.29",32.98,34.9,0.6,0.6,0.16
2018-07-30 21:00:00,22,26.16,"28",29.16,32.36,0.23,0.23,0.16
2018-07-30 22:00:00,23,26.66,"29.06",29.06,19,0.91,0.2,0.2
2018-07-30 23:00:00,24,19.71,"25.76",25.76,23.75,0.99,0.2,0.2
2018-07-31 00:00:00,1,21.07,"16.68",16.68,16.45,1.21,0.2,0.2
2018-07-31 01:00:00,2,23.13,"16.8",14.4,14.4,1.21,0.2,0.2
