Date,Hour,Version,MCP,OR10S,OR10N,OR30R,RefHr
2019-01-21,24,24,42.21,0.2,0.2,0.2,16
2019-01-21,23,24,63.62,0.45,0.45,0.45,16
2019-01-21,22,24,76.37,36.28,36.28,36.28,16
2019-01-21,21,24,91.08,65.87,65.87,50.09,16
2019-01-21,20,24,100.17,68.55,68.55,51.27,16
2019-01-21,19,24,140.2,101.78,101.78,55.5,16
2019-01-21,18,24,110.65,74.96,74.96,61.75,16
2019-01-21,17,24,98.23,58.13,58.13,51.77,16
2019-01-21,16,24,61,20.72,20.72,20.72,16
2019-01-21,24,23,42.21,0.2,0.2,0.2,15
2019-01-21,23,23,59.67,0.45,0.45,0.45,15
2019-01-21,22,23,93.84,53.75,53.75,53.75,15
2019-01-21,21,23,91.08,65.87,65.87,50.09,15
2019-01-21,20,23,100.17,68.55,68.55,51.27,15
2019-01-21,19,23,125.7,100.49,100.49,41,15
2019-01-21,18,23,100.17,74.96,74.96,51.27,15
2019-01-21,17,23,93.37,58.13,58.13,52.38,15
2019-01-21,16,23,59.67,19.39,19.39,19.39,15
2019-01-21,15,23,70.87,21.15,21.15,21.15,15
2019-01-21,24,22,42.1,0.2,0.2,0.2,14
2019-01-21,23,22,59.67,0.45,0.45,0.45,14
2019-01-21,22,22,94.04,53.75,53.75,53.75,14
2019-01-21,21,22,91.08,65.87,65.87,50.09,14
2019-01-21,20,22,93.76,68.55,68.55,48.86,14
2019-01-21,19,22,125.7,100.49,100.49,41,14
2019-01-21,18,22,100.17,74.96,74.96,51.27,14
2019-01-21,17,22,93.37,58.13,58.13,52.38,14
2019-01-21,16,22,66.92,21.15,21.15,21.15,14
2019-01-21,15,22,69,20.1,20.1,20.1,14
2019-01-21,14,22,66.92,1.23,1.23,1.23,14
2019-01-21,24,21,59.67,0.2,0.2,0.2,13
2019-01-21,23,21,66.91,0.96,0.96,0.96,13
2019-01-21,22,21,100.17,55.91,55.91,52.26,13
2019-01-21,21,21,100.17,74.96,74.96,51.27,13
2019-01-21,20,21,117.23,93.61,93.61,68.32,13
2019-01-21,19,21,200,174.79,174.79,163.01,13
2019-01-21,18,21,125.57,131.39,125.57,88.58,13
2019-01-21,17,21,100,74.79,74.79,63.01,13
2019-01-21,16,21,37.71,4.95,4.95,4.95,13
2019-01-21,15,21,59.67,18.68,18.68,18.68,13
2019-01-21,14,21,66.92,1.23,1.23,1.23,13
2019-01-21,13,21,64.48,1.23,1.23,1.23,13
2019-01-21,24,20,66.91,0.2,0.2,0.2,12
2019-01-21,23,20,66.91,0.97,0.97,0.97,12
2019-01-21,22,20,115,55.91,55.91,55.91,12
2019-01-21,21,20,119.66,86.93,86.93,64.7,12
2019-01-21,20,20,135,109.79,109.79,37.98,12
2019-01-21,19,20,155,129.8,129.8,55.42,12
2019-01-21,18,20,155,131.39,131.39,118.01,12
2019-01-21,17,20,100.17,74.96,74.96,63.18,12
2019-01-21,16,20,50.47,10.26,10.26,10.26,12
2019-01-21,15,20,66.92,22.02,22.02,22.02,12
2019-01-21,14,20,66.92,1.23,1.23,1.23,12
2019-01-21,13,20,66.92,1.23,1.23,1.23,12
2019-01-21,12,20,126.51,40.51,40.51,40.51,12
2019-01-21,24,19,66.91,0.2,0.2,0.2,11
2019-01-21,23,19,66.92,0.97,0.97,0.97,11
2019-01-21,22,19,135,75.91,75.91,75.91,11
2019-01-21,21,19,191.51,158.78,158.78,142.61,11
2019-01-21,20,19,225,199.79,199.79,176.1,11
2019-01-21,19,19,225,201.39,201.39,176.1,11
2019-01-21,18,19,155,131.39,131.39,106.1,11
2019-01-21,17,19,110.65,77.94,77.94,73.66,11
2019-01-21,16,19,51.25,10.26,10.26,10.26,11
2019-01-21,15,19,39.43,2.36,2.36,2.36,11
2019-01-21,14,19,45.04,1.23,1.23,0.45,11
2019-01-21,13,19,66.92,1.23,1.23,1.23,11
2019-01-21,12,19,97.39,18.46,18.46,18.46,11
2019-01-21,11,19,66.91,18.01,18.01,18.01,11
2019-01-21,24,18,66.92,0.2,0.2,0.2,10
2019-01-21,23,18,81.33,1.25,1.25,1.25,10
2019-01-21,22,18,165.18,85.07,85.07,85.07,10
2019-01-21,21,18,218.03,185.27,185.27,169.13,10
2019-01-21,20,18,257.76,225,225,208.86,10
2019-01-21,19,18,275,242.27,242.27,226.1,10
2019-01-21,18,18,239.2,213.99,213.99,190.3,10
2019-01-21,17,18,110.65,77.94,77.94,61.75,10
2019-01-21,16,18,59.67,18.68,18.68,18.68,10
2019-01-21,15,18,51.26,2.36,2.36,2.36,10
2019-01-21,14,18,51.26,1.23,1.23,1.23,10
2019-01-21,13,18,51.26,1.23,1.23,1.23,10
2019-01-21,12,18,53.15,1.23,1.23,1.23,10
2019-01-21,11,18,60.7,18,18,18,10
2019-01-21,10,18,90,66.39,66.39,49.01,10
2019-01-21,24,17,66.92,0.2,0.2,0.2,9
2019-01-21,23,17,100.17,1.25,1.25,1.25,9
2019-01-21,22,17,200,85.07,85.07,78.25,9
2019-01-21,21,17,267.18,187.13,187.13,124.74,9
2019-01-21,20,17,305.1,225,225,162.65,9
2019-01-21,19,17,339,297.23,297.23,290.1,9
2019-01-21,18,17,255,222.24,222.24,206.1,9
2019-01-21,17,17,135,94.91,94.91,86.1,9
2019-01-21,16,17,66.91,18.01,18.01,18.01,9
2019-01-21,15,17,53.15,1.24,1.24,1.24,9
2019-01-21,14,17,63.16,1.23,1.23,1.23,9
2019-01-21,13,17,66.91,1.23,1.23,1.23,9
2019-01-21,12,17,81.59,2.66,2.66,2.66,9
2019-01-21,11,17,100.47,20.43,20.43,20.43,9
2019-01-21,10,17,90,57.3,57.3,49.01,9
2019-01-21,9,17,175,150.1,150.1,134.01,9
2019-01-21,24,16,71.56,0.2,0.2,0.2,8
2019-01-21,23,16,115,1.24,1.24,1.24,8
2019-01-21,22,16,187.07,81.52,81.52,44.27,8
2019-01-21,21,16,204.77,124.69,124.69,61.97,8
2019-01-21,20,16,225,184.91,184.91,82.21,8
2019-01-21,19,16,250.02,209.93,209.93,107.22,8
2019-01-21,18,16,202.06,161.97,161.97,59.26,8
2019-01-21,17,16,125,92.27,92.27,19.17,8
2019-01-21,16,16,63.92,1.24,1.24,1.24,8
2019-01-21,15,16,62.94,1.01,1.01,1.01,8
2019-01-21,14,16,66.91,1.23,1.23,1.23,8
2019-01-21,13,16,66.91,1.23,1.23,1.23,8
2019-01-21,12,16,66.92,2.66,2.66,2.66,8
2019-01-21,11,16,100.17,20.13,20.13,20.13,8
2019-01-21,10,16,97.39,57.3,57.3,52.49,8
2019-01-21,9,16,113.71,90.1,90.1,68.81,8
2019-01-21,8,16,102.23,30.1,30.1,30.1,8
2019-01-21,24,15,66.92,0.2,0.2,0.2,7
2019-01-21,23,15,100.17,1.24,1.24,1.24,7
2019-01-21,22,15,161.77,81.52,81.52,19.32,7
2019-01-21,21,15,155,114.91,114.91,12.2,7
2019-01-21,20,15,208.26,175.53,175.53,65.46,7
2019-01-21,19,15,225,199.79,199.79,82.2,7
2019-01-21,18,15,155,129.79,129.79,12.2,7
2019-01-21,17,15,110.65,85.44,85.44,22.78,7
2019-01-21,16,15,59.67,1.24,1.24,1.24,7
2019-01-21,15,15,59.67,1.01,1.01,1.01,7
2019-01-21,14,15,59.67,1.23,1.23,1.23,7
2019-01-21,13,15,63.16,1.23,1.23,1.23,7
2019-01-21,12,15,66.92,2.66,2.66,2.66,7
2019-01-21,11,15,83.31,14.17,14.17,14.17,7
2019-01-21,10,15,80.39,54.35,54.35,35.49,7
2019-01-21,9,15,113.71,90.1,90.1,68.81,7
2019-01-21,8,15,79,30.1,30.1,30.1,7
2019-01-21,7,15,51.26,1.23,1.23,1.23,7
2019-01-21,24,14,71.56,0.2,0.2,0.2,6
2019-01-21,23,14,115,1.24,1.24,1.24,6
2019-01-21,22,14,162.09,81.52,81.52,19.29,6
2019-01-21,21,14,204.77,151.42,151.42,61.97,6
2019-01-21,20,14,221.52,181.43,181.43,78.72,6
2019-01-21,19,14,245.13,205.04,205.04,102.33,6
2019-01-21,18,14,188.8,148.71,148.71,46,6
2019-01-21,17,14,122,89.27,89.27,20.45,6
2019-01-21,16,14,66.91,1.24,1.24,1.24,6
2019-01-21,15,14,66.91,1.24,1.24,1.24,6
2019-01-21,14,14,66.91,1.23,1.23,1.23,6
2019-01-21,13,14,66.91,1.23,1.23,1.23,6
2019-01-21,12,14,66.92,2.66,2.66,2.66,6
2019-01-21,11,14,94.28,14.17,14.17,14.17,6
2019-01-21,10,14,80.39,54.35,54.35,35.49,6
2019-01-21,9,14,115,90.1,90.1,70.1,6
2019-01-21,8,14,97.49,30.1,30.1,30.1,6
2019-01-21,7,14,79.56,1.23,1.23,1.23,6
2019-01-21,6,14,48.29,0.2,0.2,0.2,6
2019-01-21,24,13,71.56,0.2,0.2,0.2,5
2019-01-21,23,13,100.17,1.24,1.24,1.24,5
2019-01-21,22,13,161.74,81.63,81.63,19.29,5
2019-01-21,21,13,191.51,151.42,151.42,48.71,5
2019-01-21,20,13,208.26,175.53,175.53,65.46,5
2019-01-21,19,13,225,199.79,199.79,82.2,5
2019-01-21,18,13,155,129.79,129.79,12.21,5
2019-01-21,17,13,110.65,85.45,85.45,22.78,5
2019-01-21,16,13,66.91,1.24,1.24,1.24,5
2019-01-21,15,13,64.17,1.24,1.24,1.24,5
2019-01-21,14,13,66.91,1.23,1.23,1.23,5
2019-01-21,13,13,66.91,1.23,1.23,1.23,5
2019-01-21,12,13,70.4,2.66,2.66,2.66,5
2019-01-21,11,13,94.21,14.17,14.17,14.17,5
2019-01-21,10,13,79.25,54.35,54.35,34.35,5
2019-01-21,9,13,100.17,76.56,76.56,55.27,5
2019-01-21,8,13,79,30.1,30.1,30.1,5
2019-01-21,7,13,51.26,1.23,1.23,1.23,5
2019-01-21,6,13,39.48,0.2,0.2,0.2,5
2019-01-21,5,13,51.15,0.2,0.2,0.2,5
2019-01-21,24,12,115.38,0.45,0.45,0.45,4
2019-01-21,23,12,135,4.25,4.25,4.25,4
2019-01-21,22,12,219.09,133.09,133.09,76.29,4
2019-01-21,21,12,250.02,169.94,169.94,107.22,4
2019-01-21,20,12,252.02,218.26,218.26,109.23,4
2019-01-21,19,12,266.77,225,225,123.97,4
2019-01-21,18,12,257.76,225,225,114.97,4
2019-01-21,17,12,269.45,225,225,126.65,4
2019-01-21,16,12,64.18,1.24,1.24,1.24,4
2019-01-21,15,12,64.17,1.24,1.24,1.24,4
2019-01-21,14,12,61.15,1.23,1.23,1.23,4
2019-01-21,13,12,66.91,1.23,1.23,1.23,4
2019-01-21,12,12,66.92,2.66,2.66,2.66,4
2019-01-21,11,12,94.27,14.17,14.17,14.17,4
2019-01-21,10,12,77.96,54.35,54.35,33.06,4
2019-01-21,9,12,100.17,76.56,76.56,55.27,4
2019-01-21,8,12,75,34.91,34.91,30.1,4
2019-01-21,7,12,53.15,1.23,1.23,1.23,4
2019-01-21,6,12,51.15,0.2,0.2,0.2,4
2019-01-21,5,12,51.15,0.2,0.2,0.2,4
2019-01-21,4,12,35.03,0.2,0.2,0.2,4
2019-01-21,24,11,115.39,0.45,0.45,0.45,3
2019-01-21,23,11,135,4.25,4.25,4.25,3
2019-01-21,22,11,225,133.09,133.09,82.2,3
2019-01-21,21,11,250.02,169.94,169.94,107.22,3
2019-01-21,20,11,252.02,218.26,218.26,109.23,3
2019-01-21,19,11,257.76,225,225,114.96,3
2019-01-21,18,11,269.45,225,225,126.65,3
2019-01-21,17,11,265.09,225,225,122.3,3
2019-01-21,16,11,59.67,1.24,1.24,1.24,3
2019-01-21,15,11,59.67,1.24,1.24,1.24,3
2019-01-21,14,11,53.15,1.23,1.23,1.23,3
2019-01-21,13,11,53.15,1.23,1.23,1.23,3
2019-01-21,12,11,75,2.66,2.66,2.66,3
2019-01-21,11,11,100.17,14.17,14.17,14.17,3
2019-01-21,10,11,85,58.13,58.13,34.28,3
2019-01-21,9,11,115,90.1,90.1,70.1,3
2019-01-21,8,11,87.31,35.41,35.41,35.41,3
2019-01-21,7,11,58.26,1.23,1.23,1.23,3
2019-01-21,6,11,48.69,0.2,0.2,0.2,3
2019-01-21,5,11,43.07,0.2,0.2,0.2,3
2019-01-21,4,11,35.05,0.2,0.17,0.17,3
2019-01-21,3,11,32.59,0.2,0.15,0.15,3
2019-01-21,24,10,135,0.64,0.64,0.64,2
2019-01-21,23,10,173.22,30.77,30.77,30.77,2
2019-01-21,22,10,250.02,133.09,133.09,107.22,2
2019-01-21,21,10,245.13,169.94,169.94,102.33,2
2019-01-21,20,10,252.02,218.26,218.26,109.22,2
2019-01-21,19,10,257.73,225,225,114.93,2
2019-01-21,18,10,265.09,225,225,122.29,2
2019-01-21,17,10,257.73,225,225,114.93,2
2019-01-21,16,10,59.67,1.24,1.24,1.24,2
2019-01-21,15,10,59.67,1.24,1.24,1.24,2
2019-01-21,14,10,59.67,1.23,1.23,1.23,2
2019-01-21,13,10,59.67,1.23,1.23,1.23,2
2019-01-21,12,10,79,2.66,2.66,2.66,2
2019-01-21,11,10,100.17,14.17,14.17,14.17,2
2019-01-21,10,10,85,58.13,58.13,34.28,2
2019-01-21,9,10,100.17,75.27,75.27,27.15,2
2019-01-21,8,10,86.19,35.41,35.41,35.41,2
2019-01-21,7,10,51.26,1.23,1.23,1.23,2
2019-01-21,6,10,48.29,0.2,0.2,0.2,2
2019-01-21,5,10,37.6,0.2,0.2,0.2,2
2019-01-21,4,10,32.93,0.2,0.17,0.17,2
2019-01-21,3,10,31.74,0.2,0.17,0.17,2
2019-01-21,2,10,31.74,0.2,0.17,0.17,2
2019-01-21,24,9,139.67,0.64,0.64,0.64,1
2019-01-21,23,9,173.57,30.77,30.77,30.77,1
2019-01-21,22,9,252.02,133.09,133.09,109.22,1
2019-01-21,21,9,250.02,169.94,169.94,107.23,1
2019-01-21,20,9,275,225,225,132.2,1
2019-01-21,19,9,295,254.91,254.91,152.21,1
2019-01-21,18,9,305.1,225,225,162.3,1
2019-01-21,17,9,333.29,253.19,253.19,190.49,1
2019-01-21,16,9,70.87,8.94,8.94,8.94,1
2019-01-21,15,9,59.67,1.24,1.24,1.24,1
2019-01-21,14,9,51.26,1.24,1.24,1.24,1
2019-01-21,13,9,51.26,1.23,1.23,1.23,1
2019-01-21,12,9,64.6,2.66,2.66,2.66,1
2019-01-21,11,9,80.17,12.44,12.44,12.44,1
2019-01-21,10,9,83.34,58.13,58.13,34.44,1
2019-01-21,9,9,100.17,75.27,75.27,27.15,1
2019-01-21,8,9,86.19,35.41,35.41,35.41,1
2019-01-21,7,9,51.26,1.23,1.23,1.23,1
2019-01-21,6,9,51.15,0.2,0.2,0.2,1
2019-01-21,5,9,38.08,0.2,0.2,0.2,1
2019-01-21,4,9,35.08,0.2,0.17,0.17,1
2019-01-21,3,9,31.74,0.2,0.17,0.17,1
2019-01-21,2,9,31.74,0.2,0.17,0.17,1
2019-01-21,1,9,32.7,0.2,0.17,0.17,1
2019-01-21,24,8,119.56,0.64,0.64,0.64,0
2019-01-21,23,8,135,4.22,4.22,4.22,0
2019-01-21,22,8,213.59,127.6,127.6,70.8,0
2019-01-21,21,8,250.02,169.94,169.94,107.22,0
2019-01-21,20,8,265.09,225,225,122.29,0
2019-01-21,19,8,295,254.91,254.91,152.2,0
2019-01-21,18,8,250.02,213.35,213.35,107.22,0
2019-01-21,17,8,265.28,225,225,122.48,0
2019-01-21,16,8,70.87,8.94,8.94,8.94,0
2019-01-21,15,8,59.67,1.24,1.24,1.24,0
2019-01-21,14,8,59.67,1.24,1.24,1.24,0
2019-01-21,13,8,59.67,1.23,1.23,1.23,0
2019-01-21,12,8,75,12.44,12.44,12.44,0
2019-01-21,11,8,97.39,17.35,17.35,17.35,0
2019-01-21,10,8,85,59.79,59.79,33.73,0
2019-01-21,9,8,109.94,84.73,84.73,23.09,0
2019-01-21,8,8,86.19,35.41,35.41,35.41,0
2019-01-21,7,8,51.26,1.23,1.23,1.23,0
2019-01-21,6,8,48.29,0.2,0.2,0.2,0
2019-01-21,5,8,37.6,0.2,0.2,0.2,0
2019-01-21,4,8,32.93,0.2,0.17,0.17,0
2019-01-21,3,8,31.74,0.2,0.17,0.17,0
2019-01-21,2,8,31.74,0.2,0.17,0.17,0
2019-01-21,1,8,31.74,0.2,0.17,0.17,0
2019-01-21,24,7,135,1.25,1.25,1.25,-1
2019-01-21,23,7,140,4.22,4.22,4.22,-1
2019-01-21,22,7,225,127.79,127.79,82.2,-1
2019-01-21,21,7,275,160.08,160.08,132.21,-1
2019-01-21,20,7,305.11,225,225,162.31,-1
2019-01-21,19,7,339,277.23,277.23,196.2,-1
2019-01-21,18,7,255.12,213.35,213.35,112.32,-1
2019-01-21,17,7,276.75,196.64,196.64,133.95,-1
2019-01-21,16,7,93.97,19.52,19.52,19.52,-1
2019-01-21,15,7,70.87,7.94,7.94,7.94,-1
2019-01-21,14,7,70.87,1.24,1.24,1.24,-1
2019-01-21,13,7,70.87,1.23,1.23,1.23,-1
2019-01-21,12,7,97.39,17.29,17.29,17.29,-1
2019-01-21,11,7,110.2,30.1,30.1,30.1,-1
2019-01-21,10,7,100.17,60.23,60.23,32.16,-1
2019-01-21,9,7,124.83,84.73,84.73,21.7,-1
2019-01-21,8,7,100.17,35.41,35.41,35.41,-1
2019-01-21,7,7,70.16,1.23,1.23,1.23,-1
2019-01-21,6,7,51.26,0.2,0.2,0.2,-1
2019-01-21,5,7,37.6,0.2,0.2,0.2,-1
2019-01-21,4,7,32.91,0.2,0.17,0.17,-1
2019-01-21,3,7,31.74,0.2,0.17,0.17,-1
2019-01-21,2,7,31.74,0.2,0.17,0.17,-1
2019-01-21,1,7,31.74,0.2,0.17,0.17,-1
2019-01-21,24,6,135,1.25,1.25,1.25,-2
2019-01-21,23,6,139.67,4.22,4.22,4.22,-2
2019-01-21,22,6,214.54,127.79,127.79,71.74,-2
2019-01-21,21,6,250.02,144.94,144.94,107.22,-2
2019-01-21,20,6,275,215.91,215.91,132.21,-2
2019-01-21,19,6,295,232.08,232.08,152.2,-2
2019-01-21,18,6,250.03,208.26,208.26,107.23,-2
2019-01-21,17,6,214.73,134.63,134.63,71.93,-2
2019-01-21,16,6,98.11,19.52,19.52,19.52,-2
2019-01-21,15,6,80.17,7.94,7.94,7.94,-2
2019-01-21,14,6,80.17,1.24,1.24,1.24,-2
2019-01-21,13,6,80.17,1.23,1.23,1.23,-2
2019-01-21,12,6,100.17,17.29,17.29,17.29,-2
2019-01-21,11,6,125,30.1,30.1,30.1,-2
2019-01-21,10,6,114.33,60.23,60.23,30.84,-2
2019-01-21,9,6,135,84.73,84.73,20.75,-2
2019-01-21,8,6,100.17,35.41,35.41,35.41,-2
2019-01-21,7,6,79.56,1.23,1.23,1.23,-2
2019-01-21,6,6,51.26,0.2,0.2,0.2,-2
2019-01-21,5,6,40.29,0.2,0.2,0.2,-2
2019-01-21,4,6,35.89,0.2,0.2,0.2,-2
2019-01-21,3,6,31.74,0.2,0.17,0.17,-2
2019-01-21,2,6,31.74,0.2,0.17,0.17,-2
2019-01-21,1,6,35.03,0.2,0.17,0.17,-2
2019-01-21,24,5,126.19,1.25,1.25,1.25,-3
2019-01-21,23,5,139.67,4.22,4.22,4.22,-3
2019-01-21,22,5,213.79,127.79,127.79,70.99,-3
2019-01-21,21,5,225,144.94,144.94,82.21,-3
2019-01-21,20,5,250.02,199.75,199.75,107.22,-3
2019-01-21,19,5,255.12,204.85,204.85,112.32,-3
2019-01-21,18,5,250.02,199.75,199.75,107.22,-3
2019-01-21,17,5,184.9,134.63,134.63,42.1,-3
2019-01-21,16,5,82.45,19.52,19.52,19.52,-3
2019-01-21,15,5,70.87,7.94,7.94,7.94,-3
2019-01-21,14,5,70.87,1.24,1.24,1.24,-3
2019-01-21,13,5,70.87,1.24,1.24,1.24,-3
2019-01-21,12,5,97.39,17.29,17.29,17.29,-3
2019-01-21,11,5,110.18,30.1,30.1,30.1,-3
2019-01-21,10,5,130,60.23,60.23,29.38,-3
2019-01-21,9,5,135,84.73,84.73,20.75,-3
2019-01-21,8,5,110.65,35.41,35.41,35.41,-3
2019-01-21,7,5,51.51,1.23,1.23,1.23,-3
2019-01-21,6,5,51.26,0.2,0.2,0.2,-3
2019-01-21,5,5,51.15,0.2,0.2,0.2,-3
2019-01-21,4,5,40.01,0.2,0.2,0.2,-3
2019-01-21,3,5,32.6,0.2,0.17,0.17,-3
2019-01-21,2,5,32.6,0.2,0.17,0.17,-3
2019-01-21,1,5,35.88,0.2,0.2,0.2,-3
2019-01-21,24,4,147.52,4.72,4.72,4.72,-4
2019-01-21,23,4,186.83,33.83,33.83,33.83,-4
2019-01-21,22,4,250,135.07,135.07,107.21,-4
2019-01-21,21,4,258.92,150,150,116.12,-4
2019-01-21,20,4,295,225,225,152.21,-4
2019-01-21,19,4,315.15,235.05,235.05,172.35,-4
2019-01-21,18,4,277,225,225,134.2,-4
2019-01-21,17,4,223.91,143.81,143.81,81.11,-4
2019-01-21,16,4,144.97,36.04,36.04,36.04,-4
2019-01-21,15,4,115,26.07,26.07,26.07,-4
2019-01-21,14,4,130,21.08,21.08,21.08,-4
2019-01-21,13,4,125,16.07,16.07,16.07,-4
2019-01-21,12,4,139.03,30.1,30.1,30.1,-4
2019-01-21,11,4,168.47,59.54,59.54,26.02,-4
2019-01-21,10,4,206.74,97.81,97.81,63.94,-4
2019-01-21,9,4,215,106.07,106.07,72.2,-4
2019-01-21,8,4,153.99,35.41,35.41,35.41,-4
2019-01-21,7,4,90.76,1.35,1.35,1.35,-4
2019-01-21,6,4,63.46,0.2,0.2,0.2,-4
2019-01-21,5,4,48.01,0.2,0.2,0.2,-4
2019-01-21,4,4,35.9,0.2,0.2,0.2,-4
2019-01-21,3,4,29.44,0.2,0.19,0.19,-4
2019-01-21,2,4,29.44,0.2,0.19,0.19,-4
2019-01-21,1,4,34.07,0.2,0.17,0.17,-4
2019-01-21,24,3,147.49,4.69,4.69,4.69,-5
2019-01-21,23,3,176.63,33.83,33.83,33.83,-5
2019-01-21,22,3,245.13,120.2,120.2,102.33,-5
2019-01-21,21,3,258.92,149.99,149.99,116.12,-5
2019-01-21,20,3,260.12,180.02,180.02,117.32,-5
2019-01-21,19,3,295,214.92,214.92,152.2,-5
2019-01-21,18,3,255,195.91,195.91,112.21,-5
2019-01-21,17,3,215.88,129.88,129.88,73.08,-5
2019-01-21,16,3,125,16.07,16.07,16.07,-5
2019-01-21,15,3,107,18.07,18.07,18.07,-5
2019-01-21,14,3,114,5.08,5.08,5.08,-5
2019-01-21,13,3,115,6.08,6.08,6.08,-5
2019-01-21,12,3,128,19.07,19.07,19.07,-5
2019-01-21,11,3,144.98,36.04,36.04,36.04,-5
2019-01-21,10,3,170.12,55.18,55.18,27.32,-5
2019-01-21,9,3,170.12,55.18,55.18,27.32,-5
2019-01-21,8,3,145.14,2.69,2.69,2.69,-5
2019-01-21,7,3,119.14,1.35,1.35,1.35,-5
2019-01-21,6,3,56.46,0.2,0.2,0.2,-5
2019-01-21,5,3,40.01,0.2,0.2,0.2,-5
2019-01-21,4,3,34.84,0.2,0.2,0.2,-5
2019-01-21,3,3,29.37,0.2,0.2,0.2,-5
2019-01-21,2,3,29.39,0.2,0.2,0.2,-5
2019-01-21,1,3,32.59,0.2,0.2,0.2,-5
2019-01-21,24,2,121.76,0.45,0.45,0.45,-6
2019-01-21,23,2,143.7,1.25,1.25,1.25,-6
2019-01-21,22,2,213.79,68.01,68.01,68.01,-6
2019-01-21,21,2,225,100.07,100.07,59.84,-6
2019-01-21,20,2,250.02,135.09,135.09,48.04,-6
2019-01-21,19,2,250.02,135.1,135.1,50.3,-6
2019-01-21,18,2,250,169.9,169.9,107.2,-6
2019-01-21,17,2,168.72,59.79,59.79,25.92,-6
2019-01-21,16,2,84.13,4.03,4.03,4.03,-6
2019-01-21,15,2,81.31,1.23,1.23,1.23,-6
2019-01-21,14,2,81.33,1.23,1.23,1.23,-6
2019-01-21,13,2,84.13,1.23,1.23,1.23,-6
2019-01-21,12,2,99.05,10.12,10.12,10.12,-6
2019-01-21,11,2,116.09,7.16,7.16,7.16,-6
2019-01-21,10,2,130.54,15.61,15.61,15.61,-6
2019-01-21,9,2,143.8,28.87,28.87,28.87,-6
2019-01-21,8,2,143.97,1.52,1.52,1.52,-6
2019-01-21,7,2,109.63,0.7,0.7,0.7,-6
2019-01-21,6,2,43.42,0.2,0.2,0.2,-6
2019-01-21,5,2,39.25,0.2,0.17,0.17,-6
2019-01-21,4,2,28.36,0.2,0.2,0.2,-6
2019-01-21,3,2,24.78,0.2,0.2,0.2,-6
2019-01-21,2,2,24.78,0.2,0.2,0.2,-6
2019-01-21,1,2,25.8,0.2,0.2,0.2,-6
2019-01-21,24,1,42.87,0.2,0.17,0.17,-7
2019-01-21,23,1,49.41,0.23,0.23,0.23,-7
2019-01-21,22,1,60,1.58,1.58,1.58,-7
2019-01-21,21,1,81.67,15.92,15.92,0.35,-7
2019-01-21,20,1,86.19,23.31,23.31,0.1,-7
2019-01-21,19,1,107,30.1,30.1,0.1,-7
2019-01-21,18,1,78.87,27.4,27.4,0.1,-7
2019-01-21,17,1,48.93,5,5,4.03,-7
2019-01-21,16,1,36.87,0.2,0.2,0.2,-7
2019-01-21,15,1,31.74,0.2,0.2,0.2,-7
2019-01-21,14,1,31.74,0.2,0.2,0.2,-7
2019-01-21,13,1,31.74,0.2,0.2,0.2,-7
2019-01-21,12,1,36.88,0.2,0.2,0.2,-7
2019-01-21,11,1,37.2,0.2,0.2,0.2,-7
2019-01-21,10,1,40.29,0.2,0.2,0.2,-7
2019-01-21,9,1,40.87,0.2,0.2,0.2,-7
2019-01-21,8,1,39.25,0.2,0.17,0.17,-7
2019-01-21,7,1,31.74,0.2,0.15,0.15,-7
2019-01-21,6,1,28.36,0.2,0.12,0.12,-7
2019-01-21,5,1,22.76,0.2,0.11,0.11,-7
2019-01-21,4,1,14.4,0.2,0.11,0.11,-7
2019-01-21,3,1,14.4,0.2,0.11,0.11,-7
2019-01-21,2,1,14.4,0.2,0.11,0.11,-7
2019-01-21,1,1,14.4,0.2,0.11,0.11,-7
2019-01-20,24,32,35.03,0.2,0.2,0.2,24
2019-01-20,24,31,35,0.2,0.2,0.2,23
2019-01-20,23,31,35,0.2,0.2,0.2,23
2019-01-20,24,30,35.01,0.2,0.2,0.2,22
2019-01-20,23,30,35,0.2,0.2,0.2,22
2019-01-20,22,30,41,1.23,1.23,1.23,22
2019-01-20,24,29,35.15,0.2,0.2,0.2,21
2019-01-20,23,29,35.08,0.2,0.2,0.2,21
2019-01-20,22,29,37.6,1.23,1.23,1.23,21
2019-01-20,21,29,40.2,5.24,5.24,5.24,21
2019-01-20,24,28,35.04,0.2,0.17,0.17,20
2019-01-20,23,28,36.88,0.2,0.2,0.2,20
2019-01-20,22,28,41,1.23,1.23,1.23,20
2019-01-20,21,28,39.94,4.99,4.99,4.99,20
2019-01-20,20,28,51.77,12.99,12.99,12.99,20
2019-01-20,24,27,35,0.2,0.2,0.2,19
2019-01-20,23,27,35.09,0.2,0.2,0.2,19
2019-01-20,22,27,42.9,1.23,1.23,1.23,19
2019-01-20,21,27,43.77,4.99,4.99,4.99,19
2019-01-20,20,27,51.77,12.99,12.99,12.99,19
2019-01-20,19,27,61,22.22,22.22,22.22,19
2019-01-20,24,26,35.01,0.2,0.2,0.2,18
2019-01-20,23,26,36.85,0.2,0.2,0.2,18
2019-01-20,22,26,41,1.23,1.23,1.23,18
2019-01-20,21,26,41,5.1,5.1,5.1,18
2019-01-20,20,26,50.99,12.21,12.21,12.21,18
2019-01-20,19,26,43.76,4.99,4.99,4.99,18
2019-01-20,18,26,47.2,8.42,8.42,8.42,18
2019-01-20,24,25,43.76,0.2,0.2,0.2,17
